ID,Item,Itemtype,Completion,status
1750874407,The office secretary mailed the letter without a,English,stamp,success
1750874407,Maria shut the front window and locked the back,English,door,success
1750874407,"Dass er aufgewachsen war im Süden, you could tell by his",code_switching,accent,success
1750874407,"Mike felt sorry, but it was not his",English,fault.,success
1750874407,"Der Lehrer sah, dass einige Schüler schummelten and wrote down their",code_switching,names,success
1750874407,The man downstairs played his stereo much too,English,loud.,success
1750874407,"Richard hatte Angst, nahe am Rand der Klippe zu gehen, because he was afraid to ",code_switching,fall,success
1750874407,I didn't like the show so I changed the,English,channel,success
1750874407,"Wenn du ins Bett gehst, turn off the",code_switching,lights,success
1750874407,Man kann die Tür nicht öffnen with the wrong,code_switching,key,success
1750874407,Everyone was honking at the old man who was driving too,English,slow.,success
1750874407,Be careful because the top of the stove is very,English,hot,success
1750874407,Sie sahen den Blitz and clearly heard the,code_switching,thunder,success
1750874407,"In caring for hospitalized patients, a doctor often needs the help of a",English,nurse,success
1750874407,The schools closed down because the teachers decided to go on,English,strike,success
1750874407,"Giraffen sind für ihre langen Hälse bekannt, and zebras for their ",code_switching,stripes,success
1750874407,She had to leave the movie when the baby started to,English,cry,success
1750874407,Die junge Mutter aus der Nachbarschaft fütterte her baby some warm,code_switching,milk,success
1750874407,Paul painted the clown's suit blue and gave him a big red,English,nose,success
1750874407,Most people in our country spend December 25th with their,English,families,success
1750874407,"Nachdem der Hurrikan das Fenster zerstört hatte, war das Zimmer filled with broken",code_switching,glass,success
1750874407,Die Jungen spielten Murmeln and the girls jumped,code_switching,rope,success
1750874407,"Ich begrüßte ihn, aber I could not remember his",code_switching,name,success
1750874407,"Er hat sich selbst eine Notiz geschrieben, so that he wouldn't ",code_switching,forget.,success
1750874407,The surfer from Hawaii fell off his surfboard after the first big,English,wave,success
1750874407,Ein Hund in guter Gesundheit has a good sense of,code_switching,smell,success
1750874407,Bill sprang in den See and made a big,code_switching,splash,success
1750874407,"Nora konnte die Nachricht nicht aufschreiben, weil sie keinen Stift hatte or a piece of",code_switching,paper,success
1750874407,The rude waiter in the restaurant was not given a,English,tip,success
1750874407,The groom took the bride's hand and placed the ring on her,English,finger,success
1750874407,Keine seiner Geschichten made any real,code_switching,sense.,success
1750874407,"Er wusste, dass er Chris anrufen konnte, auch in the middle of the",code_switching,night,success
1750874407,"Nachdem er bemerkte, dass er das Besteck für seinen Salat vergessen hatte, ging der Kunde zurück to get himself a",code_switching,fork,success
1750875716,The white seagull dove down and caught a,English,fish,success
1750875716,Tim warf einen Stein and broke the,code_switching,window,success
1750875716,"Rachel liebt den Geruch von Tabak, but she can't stand all the",code_switching,smoke,success
1750875716,Shuffle the cards thoroughly before you,English,deal.,success
1750875716,Phil nutzte die Pipette und tat einige drops in his,code_switching,eye.,success
1750875716,"Bevor sie ankam, öffnete er eine Flasche Wein and put on some soft",code_switching,music,success
1750875716,Die Bauarbeiterin hatte sehr muskulöse Arme bekommen from unloading cement from the,code_switching,truck,success
1750875716,Die Mieter entschieden sich nach weiter steigenden Mietpreisen to take their landlord to,code_switching,court,success
1750875716,"Anfangs lehnte der Junge es ab, aber eventually he changed his ",code_switching,mind,success
1750875716,"It's raining, and I forgot everything: my coat, hat, and",English,umbrella.,success
1750875716,An heißen Tagen sonnen sich viele Leute on the nearest,code_switching,beach,success
1750875716,He settled for German wine because the imported stuff was too,English,expensive,success
1750875716,His skin was bright red from spending time at the,English,beach.,success
1750875716,The ship with the white sails disappeared into the thick,English,fog,success
1750875716,Cold damp weather makes her joints ache so she took some aspirin for the,English,pain,success
1750875716,He liked lemon and sugar in his hot,English,tea,success
1750875716,Every morning before school his mother laid out his clothes and packed his,English,lunch,success
1750875716,He was cold most of the night and finally got up to get another,English,blanket,success
1750875716,It was important for him to be on,English,time.,success
1750875716,Ich ließ mir vor kurzem eine neue Musikanlage einbauen in my brand new,code_switching,car.,success
1750875716,"At the end of the trip, Pam had no more clothes to",English,wear,success
1750875716,"Katzen lieben es, gekrault zu werden behind the",code_switching,ears,success
1750875716,Our long-awaited guests should be arriving,English,soon.,success
1750875716,"After dinner, they spent a long time over coffee just",English,talking.,success
1750875716,Er kaufte ihr eine Perlenkette for her,code_switching,birthday,success
1750875716,"Ron kaufte ein Brett für das Fenster, das zu lang war, und dann kaufte er eins, that was way too",code_switching,short,success
1750875716,"Er kündigte seinen Job und verließ seine Familie, so he could sail around the",code_switching,world,success
1750875716,"Simon denkt, dass es ok ist, sich laute Musik anzuhören, even if his door is",code_switching,open.,success
1750875716,Das Eichhörnchen versteckte ein paar Nüsse in the big,code_switching,tree.,success
1750875716,Steve spilled coffee all over his white,English,shirt,success
1750875716,John fegte den Boden with a long,code_switching,broom,success
1750875716,"As the weather got warmer, Mark started wearing his lighter jacket instead of his heavy winter",English,coat,success
1750875716,Es gab bunte Bilder on every single,code_switching,page,success
1750875716,Sharon trocknete die Schüsseln with a big,code_switching,towel,success
1750875716,Es ist schwer zuzugeben when one is,code_switching,wrong,success
1750875716,"Esther dachte nicht, dass das Schwert gefährlich war, because it wasn't very",code_switching,sharp,success
1750875716,"In any case, don't touch the sticky wet",English,paint.,success
1750875716,Die Katze lag gerne curled up in Jill's,code_switching,lap,success
1750875716,The child cried continuously and upset her,English,mother.,success
1750875716,"When George couldn't get into his car, he got down on one knee and reached under the bumper for the spare",English,key,success
1750875716,The young man in the park must keep his pet on a,English,leash,success
1750875716,The movers seemed to take great delight in tossing the boxes marked,English,fragile,success
1750875716,"Er entschied sich, im Iran zu reisen, obwohl er wusste, it could be",code_switching,dangerous,success
1750875716,He had just enough time to buy a cake from the store and change his clothes before the guests,English,arrived,success
1750875716,Jede Nacht um Mitternacht machten the boy scouts a huge,code_switching,bonfire,success
1750875716,The colonel wished the sergeant would treat his command not as a polite request but as a direct,English,order,success
1750875716,Sie züchteten Schweine on their,code_switching,farm.,success
1750875716,Rafael wants to preserve the forest by guarding every,English,tree.,success
1750875995,She had to leave the movie when the baby started to,English,cry,success
1750875995,"In caring for hospitalized patients, a doctor often needs the help of a",English,nurse,success
1750875995,The little girl refused to go to sleep until he told her a,English,story,success
1750875995,The schools closed down because the teachers decided to go on,English,strike,success
1750875995,"Giraffen sind für ihre langen Hälse bekannt, and zebras for their ",code_switching,stripes,success
1750875995,"Richard hatte Angst, nahe am Rand der Klippe zu gehen, because he was afraid to ",code_switching,fall,success
1750875995,"Wenn du ins Bett gehst, turn off the",code_switching,lights,success
1750875995,The inmates in prison were planning their,English,escape,success
1750875995,"Nachdem er bemerkte, dass er das Besteck für seinen Salat vergessen hatte, ging der Kunde zurück to get himself a",code_switching,fork,success
1750875995,"Nora konnte die Nachricht nicht aufschreiben, weil sie keinen Stift hatte or a piece of",code_switching,paper,success
1750875995,Die Jungen spielten Murmeln and the girls jumped,code_switching,rope,success
1750875995,"Er wusste, dass er Chris anrufen konnte, auch in the middle of the",code_switching,night,success
1750875995,"Der Lehrer sah, dass einige Schüler schummelten and wrote down their",code_switching,names.,success
1750875995,Jeden Morgen flechtet Susan ihrer kleinen Tochter die Haare and helps her dress for,code_switching,school,success
1750875995,Die meisten Haiangriffe passieren very close to,code_switching,shore,success
1750875995,I didn't like the show so I changed the,English,channel,success
1750875995,"Als der Strom ausfiel, sahen wir nichts mehr and the house became",code_switching,dark.,success
1750875995,The office secretary mailed the letter without a,English,stamp,success
1750875995,Ein Hund in guter Gesundheit has a good sense of,code_switching,smell,success
1750875995,"Er hat sich selbst eine Notiz geschrieben, so that he wouldn't ",code_switching,forget.,success
1750875995,Be careful because the top of the stove is very,English,hot,success
1750875995,Everyone was honking at the old man who was driving too,English,slow.,success
1750875995,The man downstairs played his stereo much too,English,loud.,success
1750875995,"Ich begrüßte ihn, aber I could not remember his",code_switching,name,success
1750875995,Der Vater in der Küche carved the turkey with a,code_switching,knife,success
1750875995,"Nachdem der Hurrikan das Fenster zerstört hatte, war das Zimmer filled with broken",code_switching,glass,success
1750875995,Alfonso has started biking to work instead of driving his,English,car.,success
1750875995,"Dass er aufgewachsen war im Süden, you could tell by his",code_switching,accent,success
1750875995,Keine seiner Geschichten made any real,code_switching,sense.,success
1750875995,Die Kühe liefen von der Sonne weg into the cool,code_switching,barn,success
1750875995,Most people in our country spend December 25th with their,English,families,success
1750875995,The children from the school across from my house went outside to,English,play.,success
1750875995,Man kann die Tür nicht öffnen with the wrong,code_switching,key,success
1750875995,"Nur wenige Minuten nach seiner Ankunft im Büro, verschüttete der Detective his thermos full of",code_switching,coffee,success
1750875995,Die junge Mutter aus der Nachbarschaft fütterte her baby some warm,code_switching,milk,success
1750875995,My roommate from Berlin left the dirty dishes in the,English,sink,success
1750875995,Paul painted the clown's suit blue and gave him a big red,English,nose,success
1750875995,The groom took the bride's hand and placed the ring on her,English,finger,success
1750875995,"Although she heard it ringing, Nancy was too busy cleaning the chimney to get the",English,phone,success
1750875995,Bill sprang in den See and made a big,code_switching,splash,success
1750875995,The surfer from Hawaii fell off his surfboard after the first big,English,wave,success
1750875995,Marsha knew the guests could remain eating appetizers for at least another,English,hour,success
1750875995,"Mike felt sorry, but it was not his",English,fault.,success
1750875995,The rude waiter in the restaurant was not given a,English,tip,success
1750875995,The fourth grade math teacher could not see well without her thick,English,glasses,success
1750875995,The boss of the store where he worked afternoons refused to give him a,English,raise,success
1750875995,Sie sahen den Blitz and clearly heard the,code_switching,thunder,success
1750875995,Maria shut the front window and locked the back,English,door,success
1750879780,"She needed a special charging cable, but could not find it inside her",English,purse.,success
1750879780,The problem with my friend Paul is that he can't take a,English,joke.,success
1750879780,"After a warning, the bad boy was sent to his",English,room,success
1750879780,He put a new sheet on the clean,English,bed,success
1750879780,"Because Tom wants to go to India and work there for a year, he applies for a ",English,visa,success
1750879780,It was drafty because of the cold air leaking in through the door and all the side,English,windows.,success
1750879780,She grabbed a big pitcher near the sink and filled it with,English,water,success
1750879780,Das alte Klavier aus Italien was out of,code_switching,tune.,success
1750879780,Vorsichtig platzierte er the violin under his,code_switching,chin,success
1750879780,He bought a new razor to trim his,English,beard,success
1750879780,"Sie klappt einen großen Wäscheständer auf, to dry the ",code_switching,laundry,success
1750879780,"Niemand konnte Dan beim Klassentreffen wiedererkennen, because he had grown a ",code_switching,beard,success
1750879780,He took a new cork screw and opened the,English,bottle,success
1750879780,"Tracy und ihr Mann waren nicht katholisch, aber sie war froh, als der Priester welcomed their three",code_switching,children,success
1750879780,Sie zog ihren Kopf unter dem Wasserhahn hervor and reached for a,code_switching,towel,success
1750879780,After dinner they got up and washed the,English,dishes,success
1750879780,Als Daniela ungeplannt im Restaurant auftachte gab Laurie ihm einen Stuhl from the adjacent,code_switching,table.,success
1750879780,Sam konnte nicht glauben dass her story was,code_switching,true.,success
1750879780,Die zwei Räuber trugen Waffen but they didn't,code_switching,shoot,success
1750879780,"Sie entschieden, ein kleines Haus zu kaufen und bauten an addition with two more",code_switching,bedrooms,success
1750879780,The house rules did not allow visitors to feed the,English,animals,success
1750879780,Er nahm sich einen kleinen Taschenrechner und typed in some,code_switching,numbers,success
1750879780,As soon as they reached the sand he stopped to take off his,English,shoes,success
1750879780,Im Supermarkt nahm er sich einen großen Einkaufswagen und started filling it with,code_switching,groceries,success
1750879780,After two hours of hard work they decided to take a short,English,break,success
1750879780,Peter malte die Wände der Vogelausstellung blau an to resemble the,code_switching,sky,success
1750879780,Joe went to the hardware store and bought a replacement window at twice the original,English,price.,success
1750879780,She honestly seriously thought she had seen a,English,ghost,success
1750879780,"Sie hat ein neues Anti-Virus-Programm installiert und ist nun überzeugt davon, that her laptop is",code_switching,safe.,success
1750879780,She took her new pen to take some,English,notes,success
1750879780,Cindy taught her two-year old that the pictures are square and that the plates are,English,round.,success
1750879780,The child was born with a rare,English,disease,success
1750879780,"Da der hölzerne Gartenstuhl eine harte Sitzfläche hatte, holte Karen a soft, fluffy ",code_switching,pillow,success
1750879780,"Nachdem der Juwelier gefragt wurde, überprüfte er the ring's huge",code_switching,diamond.,success
1750879780,She needs a custom-made wheel chair with an electric,English,motor,success
1750879780,He crept into the room without a,English,sound.,success
1750879780,Der Ausgang war gekennzeichnet by a large,code_switching,sign,success
1750879780,Das Mädchen holte sich einen luxuriösen Fön and dried her,code_switching,hair,success
1750879780,"Während die Nationalhymne läuft, soll man Respekt zeigen and everyone is expected to",code_switching,stand,success
1750879780,"When he got older, he got himself a pair of new reading glasses to read the",English,newspaper.,success
1750879780,Er kratzte nach dem Mittagessen the cold food from his,code_switching,plate,success
1750879780,"In order to examine the unusual bacterium carefully, the biologist bought a more powerful",English,microscope,success
1750879780,Der biologische Dünger helped enrich the,code_switching,,'NoneType' object has no attribute 'strip'
1750879780,"After the skiing accident, Randy broke his",English,leg,success
1750879780,Sie nahm beim Backen ein Sieb und verteilte den powdered sugar over the,code_switching,cake,success
1750879780,He always drinks tea in the morning and uses a special filter to catch the loose,English,leaves,success
1750879780,Er leiht sich von Petra eine gute Fahrradpumpe to inflate the,code_switching,tire,success
1750879780,Er nahm sich ein neues Taschentuch to wipe his,code_switching,nose,success
1750887668,"Nach zwei Stunden harter Arbeit entschieden sie, to take a short",code_switching,break,success
1750887668,"Sie brauchte ein bestimmtes Ladekabel, aber could not find it inside her",code_switching,purse.,success
1750887668,She installed a new anti-virus program and is now convinced that her laptop is,English,safe.,success
1750887668,Er holt einen neuen Korkenzieher and opened the,code_switching,bottle,success
1750887668,Das Problem mit meinem Freund Paul ist that he can't take a,code_switching,joke.,success
1750887668,After lunch he scraped the cold food from his,English,plate,success
1750887668,"After the jeweler was asked, he would examine the ring's huge",English,diamond.,success
1750887668,In the supermarket he took a big shopping cart and started filling it with,English,groceries,success
1750887668,"Um die ungewöhnliche Bakterie sorgfältig untersuchen zu können, kaufte sich die Biologin a more powerful ",code_switching,microscope,success
1750887668,Er kaufte sich einen neuen Rasierer to trim his,code_switching,beard,success
1750887668,He took a small pocket calculator and typed in some,English,numbers,success
1750887668,"Es gab Durchzug, weil die kalte Luft reinkam durch die Tür and all the side",code_switching,windows,success
1750887668,"Since the wooden garden chair had a hard seat, Karen fetched a soft, fluffy",English,pillow,success
1750887668,Sie nahm sich einen neuen Stift to take some,code_switching,notes,success
1750887668,The two robbers carried guns but didn't,English,shoot.,success
1750887668,He borrowed a good bicycle pump from Petra to inflate the,English,tire,success
1750887668,Morgens trinkt er immer Tee und benutzt ein besonderes Sieb to catch the loose,code_switching,leaves,success
1750887668,Sie braucht einen maßgefertigten Rollstuhl with an electric,code_switching,motor,success
1750887668,The Hausordnung erlaubte es Besuchern nicht to feed the,code_switching,animals,success
1750887668,She pulled her head out from under the faucet and reached for a,English,towel,success
1750887668,"Tracy and her husband weren't Catholic, but she was glad when the priest warmly welcomed their three",English,children,success
1750887668,He folded out a big drying rack to dry the,English,laundry,success
1750887668,"While baking, she took a sifter and sprinkled the powdered sugar over the",English,cake,success
1750887668,Nach dem Abendessen standen sie auf and washed the,code_switching,dishes,success
1750887668,Sam could not believe her story was,English,true.,success
1750887668,Sie schnappte sich am Waschbecken eine große Kanne and filled it with,code_switching,water,success
1750887668,The organic fertilizer helped enrich the,English,soil,success
1750887668,They decided to buy a small home and built an addition with two more,English,bedrooms,success
1750887668,"Sobald sie am Sand angekommen waren, hielt er an to take off his",code_switching,shoes,success
1750887668,He got out a clean tissue to wipe his,English,nose,success
1750887668,The old piano from Italy was out of,English,tune,success
1750887668,Er schlich sich in den room without a,code_switching,sound,success
1750887668,No one at the reunion recognized Dan because he had grown a,English,beard,success
1750887668,Nach einer Ermahnung wurde der böse Junge sent to his,code_switching,room,success
1750887668,The girl got herself a fancy blowdryer and dried her,English,hair,success
1750887668,He carefully positioned the violin under his,English,chin,success
1750887668,Joe ging zum Baumarkt und kaufte Ersatzfenster at twice the original,code_switching,price,success
1750887668,"Er besorgt sich im Alter eine neue Lesebrille, to read the ",code_switching,newspaper.,success
1750887668,"Sie dachte tatsächlich ernsthaft, dass she had seen a",code_switching,ghost.,success
1750887668,"When Daniela arrived unexpectedly at the restaurant, Laurie got him a chair from the adjacent ",English,room.,success
1750887668,"While the national anthem is played, one needs to show respect and everyone is expected to",English,stand,success
1750887668,Das Kind kam auf die Welt with a rare,code_switching,condition,success
1750887668,"Cindy brachte ihrer zweijährigen Tochter bei, dass Bilder quadratisch sind and that the plates are",code_switching,round,success
1750887668,The exit was marked by a large,English,sign,success
1750887668,Peter painted the walls of the bird exhibit light blue to resemble the,English,sky,success
1750887668,Nach dem Unfall beim Skifahren Randy broke his,code_switching,leg,success
1750887668,Er legte eine saubere Decke on the clean,code_switching,bed,success
1750887668,"Weil Tom nach Indien gehen und dort ein Jahr arbeiten möchte, he applies for a ",code_switching,visa,success
1751968832,The rude waiter in the restaurant was not given a,English,tip,success
1751968832,"Ich begrüßte ihn, aber I could not remember his",code_switching,name,success
1751968832,I didn't like the show so I changed the,English,channel,success
1751968832,"Als der Strom ausfiel, sahen wir nichts mehr and the house became",code_switching,dark.,success
1751968832,"Nora konnte die Nachricht nicht aufschreiben, weil sie keinen Stift hatte or a piece of",code_switching,paper,success
1751968832,Die meisten Haiangriffe passieren very close to,code_switching,shore,success
1751968832,The man downstairs played his stereo much too,English,loud.,success
1751968832,Alfonso has started biking to work instead of driving his,English,car.,success
1751968832,Most people in our country spend December 25th with their,English,families,success
1751968832,"Wenn du ins Bett gehst, turn off the",code_switching,lights,success
1751968832,"Although she heard it ringing, Nancy was too busy cleaning the chimney to get the",English,phone,success
1751968832,Ein Hund in guter Gesundheit has a good sense of,code_switching,smell,success
1751968832,The little girl refused to go to sleep until he told her a,English,story,success
1751968832,"Giraffen sind für ihre langen Hälse bekannt, and zebras for their ",code_switching,stripes,success
1751968832,"Dass er aufgewachsen war im Süden, you could tell by his",code_switching,accent,success
1751968832,The fourth grade math teacher could not see well without her thick,English,glasses,success
1751968832,"Mike felt sorry, but it was not his",English,fault.,success
1751968832,The surfer from Hawaii fell off his surfboard after the first big,English,wave,success
1751968832,Be careful because the top of the stove is very,English,hot,success
1751968832,Bill sprang in den See and made a big,code_switching,splash,success
1751968832,She had to leave the movie when the baby started to,English,cry,success
1751968832,Everyone was honking at the old man who was driving too,English,slow.,success
1751968832,"Nur wenige Minuten nach seiner Ankunft im Büro, verschüttete der Detective his thermos full of",code_switching,coffee,success
1751968832,"Der Lehrer sah, dass einige Schüler schummelten and wrote down their",code_switching,names.,success
1751968832,My roommate from Berlin left the dirty dishes in the,English,sink,success
1751968832,Paul painted the clown's suit blue and gave him a big red,English,nose,success
1751968832,"Er wusste, dass er Chris anrufen konnte, auch in the middle of the",code_switching,night,success
1751968832,"Er hat sich selbst eine Notiz geschrieben, so that he wouldn't ",code_switching,forget.,success
1751968832,The schools closed down because the teachers decided to go on,English,strike,success
1751968832,Marsha knew the guests could remain eating appetizers for at least another,English,hour,success
1751968832,The children from the school across from my house went outside to,English,play.,success
1751968832,Maria shut the front window and locked the back,English,door,success
1751968832,Jeden Morgen flechtet Susan ihrer kleinen Tochter die Haare and helps her dress for,code_switching,school,success
1751968832,Man kann die Tür nicht öffnen with the wrong,code_switching,key,success
1751968832,"Richard hatte Angst, nahe am Rand der Klippe zu gehen, because he was afraid to ",code_switching,fall,success
1751968832,The boss of the store where he worked afternoons refused to give him a,English,raise,success
1751968832,The groom took the bride's hand and placed the ring on her,English,finger,success
1751968832,Die Jungen spielten Murmeln and the girls jumped,code_switching,rope,success
1751968832,Keine seiner Geschichten made any real,code_switching,sense.,success
1751968832,Der Vater in der Küche carved the turkey with a,code_switching,knife,success
1751968832,"Nachdem er bemerkte, dass er das Besteck für seinen Salat vergessen hatte, ging der Kunde zurück to get himself a",code_switching,fork,success
1751968832,"Nachdem der Hurrikan das Fenster zerstört hatte, war das Zimmer filled with broken",code_switching,glass,success
1751968832,"In caring for hospitalized patients, a doctor often needs the help of a",English,nurse,success
1751968832,The inmates in prison were planning their,English,escape,success
1751968832,Die Kühe liefen von der Sonne weg into the cool,code_switching,barn,success
1751968832,Sie sahen den Blitz and clearly heard the,code_switching,thunder,success
1751968832,Die junge Mutter aus der Nachbarschaft fütterte her baby some warm,code_switching,milk,success
1751968832,The office secretary mailed the letter without a,English,stamp,success
1751969612,The groom took the bride's hand and placed the ring on her,English,finger,success
1751969612,"Nur wenige Minuten nach seiner Ankunft im Büro, verschüttete der Detective his thermos full of",code_switching,coffee,success
1751969612,The rude waiter in the restaurant was not given a,English,tip,success
1751969612,Most people in our country spend December 25th with their,English,families,success
1751969612,"Nora konnte die Nachricht nicht aufschreiben, weil sie keinen Stift hatte or a piece of",code_switching,paper,success
1751969612,Alfonso has started biking to work instead of driving his,English,car.,success
1751969612,"Dass er aufgewachsen war im Süden, you could tell by his",code_switching,accent,success
1751969612,Ein Hund in guter Gesundheit has a good sense of,code_switching,smell,success
1751969612,"Er hat sich selbst eine Notiz geschrieben, so that he wouldn't ",code_switching,forget.,success
1751969612,Die Kühe liefen von der Sonne weg into the cool,code_switching,barn,success
1751969612,My roommate from Berlin left the dirty dishes in the,English,sink,success
1751969612,She had to leave the movie when the baby started to,English,cry,success
1751969612,The fourth grade math teacher could not see well without her thick,English,glasses,success
1751969612,Be careful because the top of the stove is very,English,hot,success
1751969612,Der Vater in der Küche carved the turkey with a,code_switching,knife,success
1751969612,"Nachdem er bemerkte, dass er das Besteck für seinen Salat vergessen hatte, ging der Kunde zurück to get himself a",code_switching,fork,success
1751969612,Sie sahen den Blitz and clearly heard the,code_switching,thunder,success
1751969612,Everyone was honking at the old man who was driving too,English,slow.,success
1751969612,"Der Lehrer sah, dass einige Schüler schummelten and wrote down their",code_switching,names,success
1751969612,"Nachdem der Hurrikan das Fenster zerstört hatte, war das Zimmer filled with broken",code_switching,glass,success
1751969612,The children from the school across from my house went outside to,English,play.,success
1751969612,"Er wusste, dass er Chris anrufen konnte, auch in the middle of the",code_switching,night,success
1751969612,The boss of the store where he worked afternoons refused to give him a,English,raise,success
1751969612,Die junge Mutter aus der Nachbarschaft fütterte her baby some warm,code_switching,milk,success
1751969612,Die Jungen spielten Murmeln and the girls jumped,code_switching,rope,success
1751969612,Marsha knew the guests could remain eating appetizers for at least another,English,hour,success
1751969612,"In caring for hospitalized patients, a doctor often needs the help of a",English,nurse,success
1751969612,Paul painted the clown's suit blue and gave him a big red,English,nose,success
1751969612,The surfer from Hawaii fell off his surfboard after the first big,English,wave,success
1751969612,Bill sprang in den See and made a big,code_switching,splash,success
1751969612,The little girl refused to go to sleep until he told her a,English,story,success
1751969612,Keine seiner Geschichten made any real,code_switching,sense.,success
1751969612,"Ich begrüßte ihn, aber I could not remember his",code_switching,name,success
1751969612,Maria shut the front window and locked the back,English,door,success
1751969612,Jeden Morgen flechtet Susan ihrer kleinen Tochter die Haare and helps her dress for,code_switching,school,success
1751969612,"Als der Strom ausfiel, sahen wir nichts mehr and the house became",code_switching,dark.,success
1751969612,Man kann die Tür nicht öffnen with the wrong,code_switching,key,success
1751969612,"Although she heard it ringing, Nancy was too busy cleaning the chimney to get the",English,phone,success
1751969612,"Mike felt sorry, but it was not his",English,fault.,success
1751969612,"Richard hatte Angst, nahe am Rand der Klippe zu gehen, because he was afraid to ",code_switching,fall,success
1751969612,The office secretary mailed the letter without a,English,stamp,success
